TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
02:05:06,0,F,LAUNCH_PAD,-97.0,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
02:05:07,1,F,LAUNCH_PAD,-97.1,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
02:05:08,2,F,LAUNCH_PAD,-97.1,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
02:05:09,3,F,LAUNCH_PAD,-97.0,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
02:05:10,4,F,LAUNCH_PAD,-97.1,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
02:05:11,5,F,LAUNCH_PAD,-97.0,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
02:05:12,6,F,LAUNCH_PAD,-97.1,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
02:05:13,7,F,LAUNCH_PAD,-97.0,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
02:05:14,8,F,LAUNCH_PAD,-97.1,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
02:05:15,9,F,LAUNCH_PAD,-97.0,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
02:05:16,10,F,LAUNCH_PAD,-97.1,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
02:05:17,11,F,LAUNCH_PAD,-97.2,27.9,102.5,8.2,18.0,21.0,20.0,0.4,-2.9,9.6,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
