15:11:54,651,F,LAUNCH_PAD,-0.4,41.6,102574.7,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:11:55,652,F,LAUNCH_PAD,-0.2,41.6,102571.5,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:11:56,653,F,LAUNCH_PAD,-0.3,41.7,102573.1,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:11:57,654,F,LAUNCH_PAD,-0.2,41.7,102572.5,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:11:58,655,F,LAUNCH_PAD,-0.3,41.7,102572.7,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:11:59,656,F,LAUNCH_PAD,-0.2,41.7,102571.9,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:12:00,657,F,LAUNCH_PAD,-0.4,41.7,102574.6,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:12:01,658,F,LAUNCH_PAD,-0.2,41.8,102572.1,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:12:02,659,F,LAUNCH_PAD,-0.1,41.8,102571.1,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:12:03,660,F,LAUNCH_PAD,-0.4,41.8,102574.9,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:12:04,661,F,LAUNCH_PAD,-0.4,41.8,102574.1,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:12:05,662,F,LAUNCH_PAD,-0.4,41.8,102574.7,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
15:12:06,663,F,LAUNCH_PAD,-0.5,41.8,102575.8,8.2,18.0,21.0,20.0,0.1,0.1,-9.8,0.2,0.0,0.1,0.0,00:00:00,0.0,0.0,0.0,0,CAL
