TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
06:19:06,0,F,STARTUP,-963.0,28.4,102487.8,8.2,18.0,21.0,20.0,-0.4,-1.5,9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:19:07,1,F,STARTUP,-962.3,28.5,102486.9,8.2,18.0,21.0,20.0,-0.4,-1.6,9.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:19:08,2,F,STARTUP,-959.9,28.5,102484.0,8.2,18.0,21.0,20.0,0.1,-1.4,9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:19:09,3,F,STARTUP,-960.6,28.5,102484.7,8.2,18.0,21.0,20.0,0.6,-2.6,9.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:19:10,4,F,STARTUP,-964.7,28.5,102489.8,8.2,18.0,21.0,20.0,2.6,-1.7,9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:19:11,5,F,STARTUP,-965.0,28.5,102490.1,8.2,18.0,21.0,20.0,3.3,-0.3,9.5,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:19:12,6,F,STARTUP,-965.6,28.5,102490.9,8.2,18.0,21.0,20.0,3.6,-0.3,9.5,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:19:13,7,F,STARTUP,-966.5,28.5,102492.0,8.2,18.0,21.0,20.0,3.8,-0.3,9.3,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:19:14,8,F,STARTUP,-963.7,28.6,102488.6,8.2,18.0,21.0,20.0,3.6,-0.3,9.4,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:19:15,9,F,STARTUP,-964.8,28.6,102489.9,8.2,18.0,21.0,20.0,3.6,-0.3,9.3,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
