TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
06:32:32,0,F,STARTUP,-957.2,30.0,102480.6,8.2,18.0,21.0,20.0,-2.0,2.9,9.3,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:32:33,1,F,STARTUP,-958.0,30.0,102481.6,8.2,18.0,21.0,20.0,-2.2,2.6,9.4,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:32:34,2,F,STARTUP,-958.0,30.0,102481.6,8.2,18.0,21.0,20.0,-2.0,2.1,9.5,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:32:35,3,F,STARTUP,-957.2,30.0,102480.6,8.2,18.0,21.0,20.0,-1.4,1.1,9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:32:36,4,F,STARTUP,-956.5,30.0,102479.8,8.2,18.0,21.0,20.0,-1.3,1.1,9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:32:37,5,F,STARTUP,-955.1,30.0,102478.1,8.2,18.0,21.0,20.0,-1.3,1.0,9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
06:32:38,6,F,LAUNCH_PAD,-957.8,29.9,102481.4,8.2,18.0,21.0,20.0,-1.2,0.9,9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CAL
06:32:39,7,F,LAUNCH_PAD,2.7,29.9,102478.1,8.2,18.0,21.0,20.0,-1.1,0.9,9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CAL
06:32:40,8,F,LAUNCH_PAD,2.3,29.9,102478.6,8.2,18.0,21.0,20.0,-1.0,0.9,9.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CAL
06:32:41,9,F,LAUNCH_PAD,1.4,30.0,102479.7,8.2,18.0,21.0,20.0,-1.0,0.8,9.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CAL
