TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
01:22:10,0,F,ASCENT,-109.5,25.1,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,1,F,ASCENT,-109.4,25.2,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,2,F,ASCENT,-109.4,25.3,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,3,F,ASCENT,-109.6,25.4,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,4,F,ASCENT,-109.7,25.4,102.7,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,5,F,ASCENT,-109.7,25.5,102.7,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,6,F,ASCENT,-109.7,25.5,102.7,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,7,F,ASCENT,-109.8,25.6,102.7,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,8,F,ASCENT,-109.7,25.6,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,9,F,ASCENT,-109.8,25.7,102.7,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,10,F,ASCENT,-109.7,25.7,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,11,F,ASCENT,-109.6,25.8,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,12,F,ASCENT,-109.6,25.8,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,13,F,ASCENT,-109.6,25.8,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,14,F,ASCENT,-109.4,25.9,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,15,F,ASCENT,-109.2,25.9,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,16,F,ASCENT,-109.0,25.9,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,17,F,ASCENT,-109.2,25.9,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,18,F,ASCENT,-109.0,26.0,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,19,F,ASCENT,-109.0,26.0,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,20,F,ASCENT,-108.9,26.0,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,21,F,ASCENT,-108.9,26.0,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,22,F,ASCENT,-109.0,26.0,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,23,F,ASCENT,-109.0,26.1,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
01:22:10,24,F,ASCENT,-108.8,26.1,102.6,8.3,18.0,21.0,20.0,30.0,35.0,33.0,0.22,0.03,0.09,2165.0,13:14:02,200.8,3.8793,18.3672,5,CX ON
