TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
20:15:06,0,F,LAUNCH_PAD,-107.7,29.3,102.6,8.2,18.0,21.0,20.0,-0.6,-0.1,-9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
20:15:07,1,F,LAUNCH_PAD,-107.5,29.3,102.6,8.2,18.0,21.0,20.0,-0.6,-0.1,-9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
20:15:08,2,F,LAUNCH_PAD,-107.7,29.3,102.6,8.2,18.0,21.0,20.0,-0.6,-0.1,-9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
20:15:09,3,F,LAUNCH_PAD,-107.6,29.3,102.6,8.2,18.0,21.0,20.0,-0.6,-0.1,-9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
20:15:10,4,F,LAUNCH_PAD,-107.6,29.3,102.6,8.2,18.0,21.0,20.0,-0.6,-0.1,-9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
20:15:11,5,F,LAUNCH_PAD,-107.7,29.3,102.6,8.2,18.0,21.0,20.0,-0.6,-0.1,-9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
20:15:12,6,F,LAUNCH_PAD,-107.5,29.4,102.6,8.2,18.0,21.0,20.0,-0.6,-0.1,-9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
20:15:13,7,F,LAUNCH_PAD,-107.7,29.4,102.6,8.2,18.0,21.0,20.0,-0.6,-0.1,-9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
20:15:14,8,F,LAUNCH_PAD,-107.5,29.4,102.6,8.2,18.0,21.0,20.0,-0.6,-0.1,-9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
20:15:15,9,F,LAUNCH_PAD,-107.5,29.4,102.6,8.2,18.0,21.0,20.0,-0.6,-0.1,-9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,CX ON
